rank_saa,playerID,name,career_PA,qualifying_seasons,SAA_final,SAA_total,SAA_peak,SAA_rate,z_AVG_career,z_ISO_career,z_BB_career,z_SB_career,z_DEF_career,real_WAR,is_negro_leaguer,is_nel_ranked,season_equivalents
229,thompsa01,Sam Thompson,6526.0,12.0,4.832895929064609,5.190909970408635,4.474881887720582,0.47982545376164415,1.173924882091789,1.6188697717439486,-0.5801137792974811,-0.7642203394563265,-1.1550549840962652,44.38,False,False,13.782320152678633
230,williji01,Jimmy Williams,6116.0,11.0,4.770776721909454,4.744729132736339,4.796824311082569,0.41568989171686527,0.11102533635290428,1.0421505508322373,0.210081589482061,-0.6219692934316807,0.5546294797814242,33.06,False,False,12.79550871237795
231,bellbu01,Buddy Bell,10009.0,17.0,4.767848209372168,4.860170098953238,4.675526319791098,0.2443272931804258,0.43465947648893677,-0.20155658968783843,-0.20278627993817358,-0.4971866898047326,1.2219686205719344,66.34,False,False,21.561205918966095
232,bresnro01,Roger Bresnahan,5374.0,13.0,4.76181033562827,5.1278909514453686,4.395729719811171,0.6020294928486227,0.4932477751498044,0.49795814141571487,2.031963513139552,0.38987712132258995,0.31241827216376433,43.309999999999995,False,False,10.449194747426253
233,bautijo02,Jose Bautista,7244.0,13.0,4.760294138843664,4.413176876711733,5.107411400975595,0.28058139027153,-0.5601469184807549,1.2510282631412224,1.8845855604095751,-0.5117605451935354,-0.31982757324107114,36.78,False,False,15.151790684989406
234,aparilu01,Luis Aparicio,11230.0,18.0,4.75562092840128,4.754725809898138,4.756516046904422,0.19948848133695624,0.06884651019951263,-0.7168700430162585,-0.6532662008534786,2.488041437551988,1.0520900875606447,55.86,False,False,24.03716128456431
235,evansdw01,Dwight Evans,10569.0,19.0,4.74229858810434,5.092631630321233,4.391965545887448,0.2675650156095274,0.07427914130867366,1.0507262949001495,1.2717434610901022,-0.7054273326500715,-0.6328411404856129,67.16,False,False,22.681033625679778
236,hermabi01,Billy Herman,8641.0,13.0,4.732001446183565,4.967636219914552,4.496366672452579,0.32303230022305396,0.7052707615784001,-0.272119803707424,-0.1775323577438536,-0.40475490568460615,1.2565786960230352,57.41,False,False,17.938702039342836
237,childcu01,Cupid Childs,6766.0,12.0,4.725638358160759,4.561247277584571,4.8900294387369465,0.3415781158069816,0.5235088455829162,-0.34985207899417914,1.6384760049163969,-0.39872625161358977,0.8275305525003988,44.15,False,False,14.124795289730262
238,jeterde01,Derek Jeter,12602.0,18.0,4.692765399686155,4.697604413439397,4.687926385932913,0.16235645089840256,1.313488123429293,-0.30570971396415064,0.10605231788722323,0.5297297419094842,-1.0177763896040544,71.29,False,False,25.789387810052972
239,hunteto01,Torii Hunter,9692.0,17.0,4.6905602798377135,4.967875543872371,4.413245015803056,0.26362821536316644,0.18501405712590718,0.3093877242128793,-0.6341760787333918,0.026087779419467032,0.8805825544646148,50.64,False,False,20.149268274706664
240,willima04,Matt Williams,7595.0,15.0,4.680042651807746,4.866173347515984,4.493911956099507,0.37337114367916574,-0.01768924802387266,1.106704181500176,-0.8676385030160277,-0.4165461529977496,0.8754256461882627,46.6,False,False,15.799029439721956
241,selbaki01,Kip Selbach,7102.0,13.0,4.674876427676344,4.578332106771739,4.77142074858095,0.32295503335841386,-0.05316149492916731,0.5251576710369131,0.9499845509841245,-0.019200320106001298,0.44138878719138874,36.91,False,False,14.790431993819572
242,reesepe01,Pee Wee Reese,9470.0,15.0,4.656919743301888,5.1541682488770375,4.159671237726737,0.2984548661842206,-0.033329910862572545,-0.30863868878753425,0.7584084848026293,1.6498720076334206,0.8010869841782381,68.44,False,False,19.64897292135403
243,hinespa01,Paul Hines,7470.0,18.0,4.655659427625106,5.373871788706783,3.937447066543429,0.406897375771545,0.7470749477472306,0.4508997046978479,-0.1578513762614262,-0.38199249761959087,0.2448836131242349,44.94,False,False,19.813501990654593
244,jackstr01,Travis Jackson,6679.0,13.0,4.641130056787894,4.721216520248479,4.561043593327309,0.36436413872416207,0.010930184207705708,0.39413554284425983,-0.6657400447114803,-0.39439847279853146,1.744291361797868,44.04,False,False,13.772164602759716
245,longoev01,Evan Longoria,8206.0,16.0,4.567861147017556,4.642888654329073,4.49283363970604,0.30434158118377563,0.06848656878044541,0.7233078901582063,0.1250508910437402,-0.31588167797360533,0.42943161097583293,58.93,False,False,18.107131329355337
246,longhe01,Herman Long,8505.0,15.0,4.561536691681033,4.462002492822376,4.661070890539689,0.2386568637960208,-0.13823009932814292,0.24944575335011596,-0.3113828956515001,0.515052090292133,0.924626240626828,36.93,False,False,17.53395865776512
247,griffmi01,Mike Griffin,6848.0,12.0,4.548118062457989,5.144083654526342,3.9521524703896356,0.45070826412321924,0.17774740799363395,0.1492902008766793,0.8026995318815898,0.1768290589373898,1.2732206119011364,40.87,False,False,14.040169544095578
248,martivi01,Victor Martinez,8166.0,14.0,4.547243183364442,4.301208342099303,4.79327802462958,0.2313555248155814,1.016665822685549,0.02009413295256394,0.0883895592191644,-0.5775450437094791,-0.15378456713410443,31.759999999999998,False,False,16.682522110810464
249,delgaca01,Carlos Delgado,8657.0,13.0,4.539986125491131,4.676222864721389,4.4037493862608725,0.3119168972789757,0.20083800405621685,1.3695432676150174,0.7908613780604109,-0.5847167726215924,-0.899059723831382,44.36,False,False,17.164671498625914
250,hernake01,Keith Hernandez,8553.0,15.0,4.511281545649518,4.770111601374875,4.2524514899241606,0.31019746314091157,0.8768391238589006,-0.08288346453093313,0.9888459437606774,-0.19550764895520648,-0.036615320690129245,60.35,False,False,17.932323792673795
251,willsma01,Maury Wills,8304.0,13.0,4.5041173217786294,4.634802275938285,4.373432367618975,0.3224305320272935,0.8142709649856974,-1.2578437706088392,-0.6320133966730421,3.8706105857218467,0.6582132740467771,39.69,False,False,17.172935442084714
252,lemahdj01,DJ LeMahieu,6822.0,13.0,4.49413199127009,4.41109684783984,4.577167134700341,0.33935982805392456,0.9655404385103741,-0.706029659719871,0.07789556599283662,-0.10163950327246446,1.3194049407236828,30.57,False,False,15.131128592320813
253,parkeda01,Dave Parker,10184.0,18.0,4.486447036297745,3.9979742400925957,4.974919832502894,0.14963689492767426,0.6894255012709485,0.707962653570427,-0.6792679616596232,-0.3404829925715532,-0.8380222805081035,40.12,False,False,21.386958877530372
254,maddoga01,Garry Maddox,6775.0,14.0,4.478679684309563,4.515857498875976,4.441501869743152,0.37417023334465005,0.4297486226660748,-0.1712748164929548,-1.2437984234691126,0.5855753365027819,1.8122520009467356,36.800000000000004,False,False,14.152031601368025
255,blackch02,Charlie Blackmon,6825.0,12.0,4.464731239535366,4.296387133659009,4.633075345411722,0.34004623489650293,1.1311413638572174,0.3206745181033285,-0.5040371804366361,0.24586401167823185,-0.3484060640791017,21.54,False,False,15.210975559848908
256,rizzoan01,Anthony Rizzo,7336.0,13.0,4.46435822684635,4.34195138648114,4.5867650672115605,0.33023688418365504,0.19978747152930945,0.5674686585601378,0.4443916026891555,-0.041852876276955,0.2990308625780039,40.47,False,False,16.501606686297638
257,fernato01,Tony Fernandez,8793.0,15.0,4.450920863899957,4.714238929687649,4.187602798112265,0.3024365397691112,0.7208074854656139,-0.32084089856230535,-0.2218301840045607,0.3016914639767411,0.8723021785045031,45.3,False,False,18.618697977390404
258,suzukic01,Ichiro Suzuki,10734.0,17.0,4.441276024440895,4.2005347537031,4.68201729517869,0.13065363194706395,1.3920696343207573,-1.3011669872623728,-0.8818594552729496,1.5512046288708825,0.18224160234877657,59.97,False,False,22.31030588840215
259,martijd02,J. D. Martinez,6854.0,14.0,4.4182590173573075,4.17616823460622,4.660349800108395,0.26950580345156516,0.8038191126467684,1.0540775898676658,-0.013416579540169723,-0.6609755660933042,-1.102119963697088,30.78,False,False,15.480983544147456
260,rosepe01,Pete Rose,15861.0,24.0,4.415067443999916,4.393620871648864,4.4365140163509675,0.07627120114777654,1.1474109741942835,-0.5175502729644031,0.27978778188921566,-0.1758132169126585,-0.6154223285942162,79.61,False,False,33.25928176209474
261,elliobo01,Bob Elliott,8190.0,14.0,4.406792677127288,4.454581539603299,4.359003814651277,0.2762840276225601,0.3456677063401016,0.4655322947083713,0.4835634709210076,-0.30028993342832155,0.0729833677937483,50.81,False,False,17.198538086027714
262,vanslan01,Andy Van Slyke,6478.0,13.0,4.398841904402686,4.443506290352819,4.354177518452553,0.3735643368173063,0.15140083203673516,0.40904045112294835,0.39966837064108673,0.3969204828602831,0.6288653325963217,41.34,False,False,14.352355804468967
263,gonzaju03,Juan Gonzalez,7155.0,13.0,4.39157773075004,4.622102370957823,4.161053090542258,0.3854278496760959,0.6942067323575118,1.652443923123038,-0.8641639259912617,-0.9584542312626254,-0.6815276562134014,38.68,False,False,14.575101631155988
264,willine01,Ed Williamson,5082.0,13.0,4.359416414795884,4.289738375648426,4.429094453943343,0.4402585411358485,-0.16511015426893907,0.9586493722651004,1.6229450637578366,-0.6656713613235781,0.11880964465053667,35.7,False,False,13.394084060501093
265,davisha01,Harry Davis,7379.0,14.0,4.356190739666942,4.516302667866734,4.1960788114671494,0.32025519876443886,0.12556681235541295,1.403039305203741,0.02247985600019709,0.07376390449873753,-0.7397550627660042,38.47,False,False,15.247503089021947
266,heathje01,Jeff Heath,5560.0,10.0,4.327622707240124,4.511301442226595,4.143943972253654,0.5039006808311574,0.3456471772109374,1.5690851444697431,0.25044103827130104,-0.09732623077324143,-0.4291524821142634,37.63,False,False,10.65153374028949
267,yelicch01,Christian Yelich,7025.0,13.0,4.316233910097884,4.199981545841848,4.432486274353919,0.31969762586905204,0.9162609782996617,0.15383522143503964,1.0251540811143716,0.7758237869711596,-0.907145104299558,44.97,False,False,16.071568305531443
268,soriaal01,Alfonso Soriano,8395.0,14.0,4.31541783636448,4.233422074992494,4.397413597736465,0.24290770026821454,0.031171418865791643,1.2116995445218097,-0.7891819297099675,0.9147444623469898,-0.7125492100588406,28.55,False,False,17.629664544570574
269,wilsowi02,Willie Wilson,8317.0,16.0,4.314887716859966,4.226300308023946,4.403475125695985,0.2715701783077,0.523337366865074,-0.9817141679418994,-1.1356719898997947,2.136742115857572,1.5448810301748495,46.12,False,False,17.854697924635154
270,jonesad01,Adam Jones,7515.0,12.0,4.278709558478932,4.348152178119364,4.209266938838498,0.32767143101233154,0.44301178233932875,0.2568124672594503,-1.339605160781602,-0.4162720547288311,1.466559388418706,32.46,False,False,15.731357604664545
271,bartedi01,Dick Bartell,8743.0,16.0,4.269158549245376,4.589360717912811,3.948956380577942,0.2959817713276077,-0.04358449639865825,-0.25054005187928874,-0.1293583641328102,-0.024230920792884594,1.997890321517807,41.39,False,False,18.02382597881763
272,damonjo01,Johnny Damon,10917.0,18.0,4.259146953517545,4.2501746768876165,4.268119230147473,0.18858020740721518,0.3517002367274977,-0.36019181557135393,-0.022052693885182675,0.9781630174012158,0.48804992063587366,56.33,False,False,22.516217584200064
273,robinbr01,Brooks Robinson,11782.0,19.0,4.25167177960071,4.29118437771207,4.21215918148935,0.1542108437073663,0.22993700628750205,-0.0593995592005688,-0.5364480813392091,-0.5845616581932186,1.0757529176726452,78.32000000000001,False,False,24.62439883410014
274,fostege01,George Foster,7812.0,14.0,4.243324788127053,3.850831253189401,4.635818323064704,0.21130422724619527,0.13384781812387447,1.2490665711521125,-0.08396744053805932,-0.7547709090997126,-0.5984812728641181,44.2,False,False,16.12294172513098
275,bregmal01,Alex Bregman,5327.0,9.0,4.220883177052869,4.252254223851169,4.189512130254568,0.4956970146319607,0.6145511318304353,0.6036496983240303,0.9713685357724303,-0.2837546419163219,0.31499050908293114,47.28,False,False,11.297311330595932
276,guerrpe01,Pedro Guerrero,6115.0,10.0,4.220675092294529,4.082542629066921,4.358807555522137,0.39066571242500275,1.1374458326802124,0.6933383854418923,0.3584374914918258,-0.20021755747268602,-0.8719577320677132,34.45,False,False,12.275444953551304
277,bonilbo01,Bobby Bonilla,8255.0,14.0,4.198282266816898,4.042576239797856,4.35398829383594,0.2463965830760009,0.37016393700992745,0.738415742655739,0.5337880859468962,-0.72344724657968,-0.33605702380210317,30.240000000000002,False,False,17.24555010658049
278,clarkwi02,Will Clark,8283.0,15.0,4.19107515960803,4.28912008091904,4.093030238297019,0.28871031714565387,0.9434041102206182,0.5053454064970261,0.3865752995214016,-0.3457481007419606,-0.749986288737918,56.480000000000004,False,False,18.05038392500755
279,cansejo01,Jose Canseco,8129.0,16.0,4.188245180846973,4.212442325210631,4.164048036483315,0.2760581759740426,-0.2156928815891247,1.5042289132134306,0.5038504333226215,0.10507223238413287,-0.8569745004196229,42.349999999999994,False,False,17.21861147061703
280,bogaexa01,Xander Bogaerts,7069.0,12.0,4.1872171492138754,4.016250721911756,4.358183576515996,0.29947440718097107,0.9741909733322068,0.023168799960790267,0.1528824769247201,-0.05153835968078588,-0.04933968265660735,43.370000000000005,False,False,15.720725034633215
281,perezto01,Tony Perez,10861.0,21.0,4.15926918725493,4.1121044961942435,4.206433878315616,0.18355310925201276,0.47902595512207097,0.8169238971271606,-0.25933257325037135,-0.4608527761933494,-0.6660665573919233,53.94,False,False,22.44540077714111
282,hodgegi01,Gil Hodges,8104.0,14.0,4.126372397562921,4.2571735538300235,3.995571241295819,0.283400460412916,0.009796381309863954,1.1199149754380655,0.4374087192441178,-0.01265349636507253,-0.4899423444968369,43.84,False,False,16.531235136547096
283,fournja01,Jack Fournier,6033.0,11.0,4.126313775535836,4.156463560286087,4.096163990785584,0.42877999644548276,0.5931078899813078,1.085334244779821,0.55843304794298,-0.0030950466651191097,-0.65143222055321,41.14,False,False,11.94732653132424
284,giambja01,Jason Giambi,8908.0,17.0,4.125732009190578,3.772889418723457,4.4785745996576996,0.18559813081911597,0.10768700735188258,0.9850996596378508,1.5811078557950151,-0.6082380037697656,-1.1976242724016455,50.5,False,False,17.667361631152833
285,brocklo01,Lou Brock,11235.0,18.0,4.115391702056537,4.36753830475979,3.863245099353284,0.18489141260686004,0.7986135219375983,-0.41537343896945855,-0.6721976612408691,3.742016331657068,-1.1853123966260093,45.34,False,False,23.19063397898723
286,conceda01,Dave Concepcion,9640.0,19.0,4.102786302006305,3.8130719390863037,4.392500664926307,0.11665849726050706,0.1461309537629656,-0.4184773645644747,-0.1829298780928839,0.5615483956292826,0.8025028437365996,40.129999999999995,False,False,20.390735736205922
287,templga01,Garry Templeton,8208.0,16.0,4.100959238451839,3.577824512964388,4.62409396393929,0.14681435208348206,0.25236543735149763,-0.3973434578144593,-1.0764931057717742,0.28142356793149814,1.3490735600319905,27.85,False,False,17.5629297153411
288,lopezja01,Javy Lopez,5793.0,13.0,4.080210177149345,4.122915003321068,4.037505350977622,0.3845429949542131,0.539410599638295,0.643074900419557,-0.7529284890742269,-0.5734838349121408,0.8121928866774711,29.66,False,False,12.227150267202108
289,mccanbr01,Brian McCann,6850.0,15.0,4.078848431132763,4.238615183330019,3.9190816789355076,0.362381339795038,0.07338864516182476,0.5805292395088361,0.26783002928888,-0.3780221686343592,0.8861259416419384,31.59,False,False,14.805800568966564
290,ellsbja01,Jacoby Ellsbury,5344.0,9.0,4.059301380600772,3.9737001453624936,4.144902615839051,0.4228110340992451,0.6047692561126214,-0.47484728337662985,-0.3288783564685728,2.2804603570263784,0.9433812111133354,30.959999999999997,False,False,10.933557467827557
291,chaveer01,Eric Chavez,6227.0,11.0,4.05131573044527,4.1163990230551315,3.986232437835409,0.41617688496900745,-0.05824652482302947,0.7558955773565144,0.44896994658290884,-0.26236208492184865,0.94110691521428,38.25,False,False,11.619738633391588
292,blairpa01,Paul Blair,6673.0,12.0,4.047208280491486,3.792611168022718,4.301805392960254,0.2935376996236227,-0.3868177827342759,-0.07341906393920607,-0.6438829667065441,0.47481617733234105,2.2425771628154383,37.74,False,False,13.350211196887479
293,reyesjo01,Jose Reyes,8240.0,15.0,4.04029827824694,4.198390879535013,3.8822056769588684,0.2873459226475523,0.5252835147816843,-0.0687055508409318,-0.27215897931156874,2.386281375331371,-0.3051985306832687,36.989999999999995,False,False,17.490720932528678
294,traynpi01,Pie Traynor,8293.0,14.0,4.039115033178664,4.336005820564722,3.742224245792605,0.2912205851958037,0.7622022100166075,-0.05262942282594237,-0.7702509203156531,0.16243006616284916,0.6956541722694229,38.67,False,False,17.32285575711595
295,venturo01,Robin Ventura,8271.0,14.0,3.9964788465464354,4.037683269105742,3.9552744239871287,0.27515643827794767,-0.09946236546481266,0.302302846024612,1.0842337226200478,-0.5967659368462453,0.8277875776631383,56.1,False,False,17.253584230839433
296,maranra01,Rabbit Maranville,11256.0,19.0,3.9930114848486498,3.771091247318883,4.214931722378417,0.11378905620583755,-0.587043987140912,-0.3649293420777935,-0.20960880778053087,0.1662962648996471,2.0185615462976876,44.19,False,False,23.1701834476111
297,semiema01,Marcus Semien,7072.0,12.0,3.989340020266474,3.9827953280460324,3.995884712486916,0.3206529112300058,-0.09199042113623639,0.39528350040290006,0.30491232440453636,0.14225352981847603,0.9247420101385274,49.72,False,False,15.854020291423426
298,hackst01,Stan Hack,8506.0,14.0,3.989336788339008,3.9950595899130015,3.9836139867650147,0.2691400435848389,0.6887181200464926,-0.4350157900206149,1.0221432404879967,0.6052332656887086,0.15145846979702526,54.949999999999996,False,False,17.446658883650176
299,caminke01,Ken Caminiti,7125.0,14.0,3.9830637700621043,3.80701149009836,4.159116050025849,0.2532829397348705,0.10469527813795448,0.33135720942012453,0.3011091059104347,-0.16331035314478734,0.5434365909544098,33.47,False,False,15.379463839542336
300,wilsoju99,Jud Wilson,4377.0,11.0,3.9586078981736783,4.309898230947027,3.6073175654003293,0.9773011861557888,1.8391245756611394,0.9807586947503675,0.43892046287916525,1.204267819185826,-0.5441526446909911,35.06,True,True,10.33932502301422
